transaction_id,customer_id,product_id,name,date,sales_agent,category,price,quantity,total_amount
TXN005710,CUST001264,PROD0177,Elizabeth Brown,2026-03-28,Fiona Lopez,Home,1305.0,4,5220.0
TXN005711,CUST004598,PROD0116,Nicole Torres,2024-12-10,Fiona Lopez,Food,648.0,1,648.0
TXN005712,CUST003108,PROD0140,Mark Valenzuela,2025-01-23,Charlie Reyes,Beauty,648.0,1,648.0
TXN005713,CUST001474,PROD0041,Donald Harris,2025-09-10,Beatriz Cruz,Clothing,2249.1,1,2249.1
TXN005714,CUST001756,PROD0168,Aileen Dizon,2024-08-14,Alex Santos,Home,7830.0,1,7830.0
TXN005715,CUST001173,PROD0022,Jasmine Dela Cruz,2025-03-04,Alex Santos,Electronics,2025.0,1,2025.0
TXN005716,CUST004372,PROD0066,Brian Davis,2025-08-20,Fiona Lopez,Clothing,1890.0,3,5670.0
TXN005717,CUST002949,PROD0115,Angelo Cruz,2026-04-24,Hannah Dizon,Food,528.0,2,1056.0
TXN005718,CUST002377,PROD0176,Steven Williams,2026-03-15,Diana Mendoza,Home,1282.5,2,2565.0
TXN005719,CUST004591,PROD0047,Alexis Harris,2025-01-13,Beatriz Cruz,Clothing,548.9,2,1097.8
TXN005720,CUST001044,PROD0170,Noel Mercado,2026-05-17,Beatriz Cruz,Home,1620.0,5,8100.0
TXN005721,CUST001975,PROD0107,Andrew Davis,2025-06-27,Ethan Torres,Food,440.0,5,2200.0
TXN005722,CUST004240,PROD0064,Christopher Clark,2025-05-25,Alex Santos,Clothing,2158.65,5,10793.25
TXN005723,CUST002225,PROD0100,Timothy Thompson,2026-01-28,Hannah Dizon,Food,810.0,2,1620.0
TXN005724,CUST001133,PROD0148,Antonio Rodriguez,2025-08-31,Fiona Lopez,Beauty,972.0,5,4860.0
TXN005725,CUST002236,PROD0194,Mary Dela Cruz,2025-05-01,Gabriel Ramos,Home,243.0,2,486.0
TXN005726,CUST003885,PROD0028,Aileen Soriano,2026-03-18,Diana Mendoza,Electronics,1620.0,4,6480.0
TXN005727,CUST000437,PROD0161,Liza Valenzuela,2024-10-18,Ethan Torres,Home,315.0,3,945.0
TXN005728,CUST003215,PROD0157,Althea Espiritu,2025-11-12,Ethan Torres,Beauty,135.0,3,405.0
TXN005729,CUST004620,PROD0139,Gilbert De Leon,2026-02-12,Alex Santos,Beauty,528.0,5,2640.0
TXN005730,CUST000503,PROD0098,Grace Ocampo,2025-07-06,Alex Santos,Food,810.0,5,4050.0
TXN005731,CUST002433,PROD0120,Maria Bautista,2025-11-12,Diana Mendoza,Food,378.0,1,378.0
TXN005732,CUST003414,PROD0038,Manuel Dela Cruz,2025-08-02,Ethan Torres,Electronics,1147.5,4,4590.0
TXN005733,CUST002717,PROD0129,Thomas Garcia,2025-11-19,Hannah Dizon,Beauty,359.1,2,718.2
TXN005734,CUST002193,PROD0069,Jasmine Santiago,2025-03-27,Gabriel Ramos,Clothing,269.1,2,538.2
TXN005735,CUST000673,PROD0037,Reynaldo Dela Cruz,2025-11-17,Ethan Torres,Electronics,765.0,2,1530.0
TXN005736,CUST000352,PROD0149,Arnel Pascual,2024-11-16,Hannah Dizon,Beauty,585.0,3,1755.0
TXN005737,CUST004800,PROD0063,Matthew Thompson,2026-04-25,Alex Santos,Clothing,1758.9,5,8794.5
TXN005738,CUST004225,PROD0024,Christian De Leon,2026-04-25,Beatriz Cruz,Electronics,2025.0,2,4050.0
TXN005739,CUST001134,PROD0010,Jasmine Mercado,2024-11-26,Beatriz Cruz,Electronics,4725.0,3,14175.0
TXN005740,CUST000790,PROD0036,Emily Taylor,2026-03-15,Fiona Lopez,Electronics,2430.0,1,2430.0
TXN005741,CUST001723,PROD0099,Kevin Clark,2025-10-27,Ethan Torres,Food,660.0,1,660.0
TXN005742,CUST002660,PROD0075,Noel Valenzuela,2024-09-11,Gabriel Ramos,Clothing,715.0,3,2145.0
TXN005743,CUST001354,PROD0059,Christine Gonzales,2025-10-06,Alex Santos,Clothing,1098.9,1,1098.9
TXN005744,CUST004403,PROD0116,Mary Mercado,2025-10-16,Hannah Dizon,Food,648.0,3,1944.0
TXN005745,CUST000634,PROD0158,Liza Soriano,2024-07-18,Alex Santos,Beauty,202.5,2,405.0
TXN005746,CUST001442,PROD0041,Nicole Tomas,2025-08-08,Alex Santos,Clothing,2249.1,4,8996.4
TXN005747,CUST001982,PROD0074,Jose Dela Cruz,2025-09-11,Ethan Torres,Clothing,877.5,2,1755.0
TXN005748,CUST001317,PROD0110,Liza Garcia,2025-09-14,Ethan Torres,Food,162.0,5,810.0
TXN005749,CUST002537,PROD0109,Althea Ocampo,2025-02-26,Diana Mendoza,Food,108.0,1,108.0
TXN005750,CUST000507,PROD0054,Aldrin Dela Cruz,2024-10-14,Diana Mendoza,Clothing,1078.65,2,2157.3
TXN005751,CUST004463,PROD0170,Maria De Leon,2025-05-21,Ethan Torres,Home,1620.0,2,3240.0
TXN005752,CUST003659,PROD0184,Michelle Castro,2025-08-12,Hannah Dizon,Home,877.5,2,1755.0
TXN005753,CUST000452,PROD0192,Steven Clark,2025-05-23,Fiona Lopez,Home,337.5,5,1687.5
TXN005754,CUST001426,PROD0020,Eduardo Dela Cruz,2026-02-18,Gabriel Ramos,Electronics,7290.0,3,21870.0
TXN005755,CUST002796,PROD0155,Althea Garcia,2026-02-10,Gabriel Ramos,Beauty,979.0,5,4895.0
TXN005756,CUST001217,PROD0036,Aldrin Garcia,2025-02-25,Diana Mendoza,Electronics,2430.0,1,2430.0
TXN005757,CUST001116,PROD0175,Mary Ramos,2026-04-05,Beatriz Cruz,Home,1045.0,2,2090.0
TXN005758,CUST002915,PROD0094,Jasmine Valenzuela,2025-10-19,Diana Mendoza,Food,742.5,5,3712.5
TXN005759,CUST001380,PROD0177,Brian Garcia,2024-12-20,Alex Santos,Home,1305.0,4,5220.0
TXN005760,CUST004452,PROD0031,Aileen Valenzuela,2025-02-21,Beatriz Cruz,Electronics,43200.0,2,86400.0
TXN005761,CUST002703,PROD0120,Angelo Manalo,2024-06-14,Gabriel Ramos,Food,378.0,4,1512.0
TXN005762,CUST000480,PROD0118,Samantha Rodriguez,2025-10-16,Charlie Reyes,Food,378.0,3,1134.0
TXN005763,CUST002078,PROD0183,Michael Torres,2025-05-10,Ethan Torres,Home,715.0,4,2860.0
TXN005764,CUST002670,PROD0168,Francis Aquino,2026-01-30,Hannah Dizon,Home,7830.0,1,7830.0
TXN005765,CUST000845,PROD0060,Patricia Ocampo,2024-09-13,Fiona Lopez,Clothing,1348.65,4,5394.6
TXN005766,CUST004313,PROD0125,Matthew Martin,2024-12-25,Beatriz Cruz,Beauty,405.0,1,405.0
TXN005767,CUST001070,PROD0077,Michael Soriano,2024-11-01,Gabriel Ramos,Clothing,351.0,3,1053.0
TXN005768,CUST002600,PROD0154,Roldan Lopez,2025-08-06,Diana Mendoza,Beauty,1201.5,5,6007.5
TXN005769,CUST002292,PROD0110,Timothy Williams,2025-11-16,Ethan Torres,Food,162.0,3,486.0
TXN005770,CUST004207,PROD0055,Ashley Martinez,2026-05-19,Beatriz Cruz,Clothing,878.9,1,878.9
TXN005771,CUST004691,PROD0004,Aldrin Bautista,2024-12-06,Fiona Lopez,Electronics,60750.0,5,303750.0
TXN005772,CUST002826,PROD0129,Aileen Mendoza,2026-05-23,Hannah Dizon,Beauty,359.1,2,718.2
TXN005773,CUST003097,PROD0049,Donald Lopez,2026-04-21,Charlie Reyes,Clothing,1169.1,4,4676.4
TXN005774,CUST002867,PROD0009,Rowena Cruz,2024-12-01,Hannah Dizon,Electronics,3150.0,1,3150.0
TXN005775,CUST004964,PROD0040,Aldrin Torres,2025-06-26,Ethan Torres,Electronics,1147.5,2,2295.0
TXN005776,CUST000905,PROD0191,Paul Martin,2024-05-30,Charlie Reyes,Home,275.0,2,550.0
TXN005777,CUST004504,PROD0200,Mary Ramos,2025-08-16,Charlie Reyes,Home,472.5,5,2362.5
TXN005778,CUST004484,PROD0008,Jayson Ramos,2025-10-06,Diana Mendoza,Electronics,4048.65,4,16194.6
TXN005779,CUST003393,PROD0189,Donald Jackson,2026-03-07,Ethan Torres,Home,225.0,5,1125.0
TXN005780,CUST004044,PROD0011,Joshua Lopez,2025-06-15,Fiona Lopez,Electronics,4725.0,5,23625.0
TXN005781,CUST000022,PROD0187,Grace Pascual,2026-04-23,Beatriz Cruz,Home,1210.0,5,6050.0
TXN005782,CUST003316,PROD0170,Danilo Pascual,2026-02-28,Ethan Torres,Home,1620.0,2,3240.0
TXN005783,CUST001964,PROD0089,Mark Dela Cruz,2025-07-21,Charlie Reyes,Food,162.0,2,324.0
TXN005784,CUST004761,PROD0086,Aldrin Espiritu,2024-06-20,Charlie Reyes,Food,472.5,1,472.5
TXN005785,CUST000634,PROD0031,Liza Soriano,2025-10-26,Hannah Dizon,Electronics,43200.0,1,43200.0
TXN005786,CUST000362,PROD0002,Jasmine Tomas,2024-07-04,Charlie Reyes,Electronics,60750.0,2,121500.0
TXN005787,CUST001048,PROD0015,Princess Valenzuela,2025-05-26,Diana Mendoza,Electronics,19575.0,2,39150.0
TXN005788,CUST001367,PROD0011,Samantha Gonzales,2025-11-29,Diana Mendoza,Electronics,4725.0,5,23625.0
TXN005789,CUST002944,PROD0099,Mary Lopez,2024-07-13,Alex Santos,Food,660.0,3,1980.0
TXN005790,CUST003479,PROD0099,Jessica Gonzales,2024-08-04,Hannah Dizon,Food,660.0,1,660.0
TXN005791,CUST000128,PROD0024,Christopher Williams,2025-03-12,Hannah Dizon,Electronics,2025.0,5,10125.0
TXN005792,CUST001486,PROD0068,William Lewis,2025-09-12,Fiona Lopez,Clothing,1890.0,5,9450.0
TXN005793,CUST000817,PROD0197,Angelo Espiritu,2024-09-25,Hannah Dizon,Home,315.0,2,630.0
TXN005794,CUST004651,PROD0012,Aileen Tomas,2025-06-29,Gabriel Ramos,Electronics,4725.0,3,14175.0
TXN005795,CUST000478,PROD0189,David Smith,2025-07-10,Fiona Lopez,Home,225.0,4,900.0
TXN005796,CUST003520,PROD0200,Christopher Smith,2024-07-02,Charlie Reyes,Home,472.5,4,1890.0
TXN005797,CUST001613,PROD0032,Antonio Gonzales,2025-08-01,Alex Santos,Electronics,43200.0,2,86400.0
TXN005798,CUST002854,PROD0014,Aldrin Pascual,2024-10-28,Ethan Torres,Electronics,19575.0,3,58725.0
TXN005799,CUST000128,PROD0101,Christopher Williams,2024-12-14,Charlie Reyes,Food,198.0,4,792.0
TXN005800,CUST000499,PROD0177,Maria Dela Cruz,2026-05-05,Fiona Lopez,Home,1305.0,2,2610.0
TXN005801,CUST002256,PROD0023,Joshua Ramos,2026-03-31,Gabriel Ramos,Electronics,2025.0,5,10125.0
TXN005802,CUST002107,PROD0200,Sarah Harris,2026-03-05,Fiona Lopez,Home,472.5,4,1890.0
TXN005803,CUST002456,PROD0098,Michelle Bautista,2025-11-24,Gabriel Ramos,Food,810.0,4,3240.0
TXN005804,CUST003825,PROD0102,Samantha Cruz,2026-03-05,Ethan Torres,Food,297.0,4,1188.0
TXN005805,CUST000984,PROD0072,John Reyes,2024-11-09,Ethan Torres,Clothing,403.65,1,403.65
TXN005806,CUST000143,PROD0002,Jessica Rodriguez,2024-06-06,Beatriz Cruz,Electronics,60750.0,2,121500.0
TXN005807,CUST003634,PROD0068,Rowena Santiago,2024-12-05,Hannah Dizon,Clothing,1890.0,5,9450.0
TXN005808,CUST002222,PROD0126,Aileen Santos,2024-08-31,Alex Santos,Beauty,607.5,4,2430.0
TXN005809,CUST001969,PROD0130,Maria Aquino,2024-11-22,Diana Mendoza,Beauty,538.65,2,1077.3
TXN005810,CUST001207,PROD0084,Joshua Lopez,2026-04-02,Diana Mendoza,Food,607.5,2,1215.0
TXN005811,CUST003940,PROD0110,Princess Reyes,2024-11-08,Charlie Reyes,Food,162.0,2,324.0
TXN005812,CUST001928,PROD0069,Samantha Santos,2025-04-26,Alex Santos,Clothing,269.1,1,269.1
TXN005813,CUST002805,PROD0071,Reynaldo Aquino,2024-09-22,Hannah Dizon,Clothing,328.9,4,1315.6
TXN005814,CUST003317,PROD0095,Christian Valenzuela,2025-09-08,Gabriel Ramos,Food,605.0,4,2420.0
TXN005815,CUST000644,PROD0011,Sarah Hernandez,2026-05-09,Alex Santos,Electronics,4725.0,1,4725.0
TXN005816,CUST000156,PROD0090,Juan Reyes,2026-01-26,Beatriz Cruz,Food,243.0,1,243.0
TXN005817,CUST004340,PROD0098,Timothy Clark,2024-11-06,Ethan Torres,Food,810.0,4,3240.0
TXN005818,CUST004984,PROD0193,Jasmine Espiritu,2025-01-23,Diana Mendoza,Home,162.0,2,324.0
TXN005819,CUST002469,PROD0131,Paul Soriano,2026-04-04,Beatriz Cruz,Beauty,438.9,3,1316.7
TXN005820,CUST000460,PROD0033,Daniel Hernandez,2025-07-02,Gabriel Ramos,Electronics,1620.0,2,3240.0
TXN005821,CUST000707,PROD0082,Angelo Santiago,2026-05-10,Fiona Lopez,Food,607.5,3,1822.5
TXN005822,CUST004307,PROD0013,Juan Villanueva,2026-03-19,Alex Santos,Electronics,13050.0,5,65250.0
TXN005823,CUST003940,PROD0095,Princess Reyes,2025-10-16,Fiona Lopez,Food,605.0,4,2420.0
TXN005824,CUST002692,PROD0026,Joseph Williams,2026-04-30,Diana Mendoza,Electronics,1620.0,1,1620.0
TXN005825,CUST004170,PROD0196,James Thomas,2025-01-07,Charlie Reyes,Home,243.0,2,486.0
TXN005826,CUST004024,PROD0014,David Martin,2026-04-05,Ethan Torres,Electronics,19575.0,3,58725.0
TXN005827,CUST002099,PROD0100,Joshua Tomas,2025-11-23,Fiona Lopez,Food,810.0,1,810.0
TXN005828,CUST000864,PROD0171,Jasmine Torres,2024-12-12,Beatriz Cruz,Home,1320.0,2,2640.0
TXN005829,CUST004150,PROD0094,Antonio Manalo,2026-04-16,Ethan Torres,Food,742.5,1,742.5
TXN005830,CUST004499,PROD0080,Michelle Cruz,2024-11-21,Diana Mendoza,Clothing,526.5,2,1053.0
TXN005831,CUST003301,PROD0190,Emily Harris,2025-03-06,Fiona Lopez,Home,337.5,4,1350.0
TXN005832,CUST000377,PROD0017,Eduardo Tomas,2025-09-17,Hannah Dizon,Electronics,4860.0,2,9720.0
TXN005833,CUST001873,PROD0125,Althea Bautista,2026-03-31,Alex Santos,Beauty,405.0,1,405.0
TXN005834,CUST000387,PROD0109,Michael Aquino,2025-05-29,Diana Mendoza,Food,108.0,4,432.0
TXN005835,CUST000363,PROD0089,Liza Reyes,2025-03-21,Hannah Dizon,Food,162.0,1,162.0
TXN005836,CUST001507,PROD0122,Danilo Bautista,2026-01-05,Diana Mendoza,Beauty,1147.5,1,1147.5
TXN005837,CUST000312,PROD0137,Princess Rodriguez,2024-10-30,Gabriel Ramos,Beauty,432.0,2,864.0
TXN005838,CUST003937,PROD0120,Noel Tomas,2025-04-10,Gabriel Ramos,Food,378.0,5,1890.0
TXN005839,CUST004961,PROD0181,Manuel Ramos,2026-02-11,Alex Santos,Home,585.0,4,2340.0
TXN005840,CUST000181,PROD0077,Patricia Tomas,2024-09-19,Gabriel Ramos,Clothing,351.0,5,1755.0
TXN005841,CUST003181,PROD0003,Jayson Valenzuela,2026-02-08,Fiona Lopez,Electronics,60750.0,4,243000.0
TXN005842,CUST003301,PROD0026,Emily Harris,2024-08-18,Charlie Reyes,Electronics,1620.0,5,8100.0
TXN005843,CUST004729,PROD0034,Hannah Wilson,2024-08-21,Alex Santos,Electronics,2430.0,4,9720.0
TXN005844,CUST002566,PROD0129,Daniel Lee,2025-08-08,Ethan Torres,Beauty,359.1,2,718.2
TXN005845,CUST002958,PROD0144,Noel Valenzuela,2025-01-22,Alex Santos,Beauty,742.5,5,3712.5
TXN005846,CUST004040,PROD0083,Timothy Thomas,2025-01-07,Diana Mendoza,Food,495.0,4,1980.0
TXN005847,CUST001624,PROD0029,Mark Torres,2025-02-16,Charlie Reyes,Electronics,28800.0,5,144000.0
TXN005848,CUST004848,PROD0105,Reynaldo Ocampo,2026-01-06,Beatriz Cruz,Food,360.0,5,1800.0
TXN005849,CUST003312,PROD0031,Antonio Mercado,2026-03-30,Hannah Dizon,Electronics,43200.0,3,129600.0
TXN005850,CUST003234,PROD0140,Mark Santos,2025-08-09,Diana Mendoza,Beauty,648.0,3,1944.0
TXN005851,CUST002599,PROD0169,Manuel Castro,2025-03-01,Gabriel Ramos,Home,1080.0,3,3240.0
TXN005852,CUST001390,PROD0045,Rowena Garcia,2024-06-22,Gabriel Ramos,Clothing,449.1,5,2245.5
TXN005853,CUST004698,PROD0171,Paul Soriano,2024-10-27,Fiona Lopez,Home,1320.0,3,3960.0
TXN005854,CUST004332,PROD0199,Christine Manalo,2025-01-25,Alex Santos,Home,385.0,1,385.0
TXN005855,CUST001624,PROD0090,Mark Torres,2025-11-22,Alex Santos,Food,243.0,5,1215.0
TXN005856,CUST003769,PROD0095,David Hernandez,2025-07-13,Diana Mendoza,Food,605.0,3,1815.0
TXN005857,CUST002375,PROD0158,Mark Moore,2024-08-31,Alex Santos,Beauty,202.5,5,1012.5
TXN005858,CUST004242,PROD0090,Sarah Smith,2025-01-17,Ethan Torres,Food,243.0,5,1215.0
TXN005859,CUST004476,PROD0062,Paul Mendoza,2024-08-19,Charlie Reyes,Clothing,2158.65,4,8634.6
TXN005860,CUST001341,PROD0116,Gilbert Reyes,2025-08-20,Diana Mendoza,Food,648.0,3,1944.0
TXN005861,CUST000386,PROD0128,Patricia Cruz,2026-01-10,Diana Mendoza,Beauty,607.5,2,1215.0
TXN005862,CUST004112,PROD0021,Jessica Mendoza,2025-12-15,Beatriz Cruz,Electronics,1350.0,4,5400.0
TXN005863,CUST003882,PROD0023,Angelo Gonzales,2025-10-08,Hannah Dizon,Electronics,2025.0,1,2025.0
TXN005864,CUST000977,PROD0002,Nicole Santos,2025-01-10,Ethan Torres,Electronics,60750.0,1,60750.0
TXN005865,CUST001430,PROD0014,Gilbert Manalo,2025-10-09,Diana Mendoza,Electronics,19575.0,4,78300.0
TXN005866,CUST000542,PROD0128,Antonio Tomas,2025-04-07,Fiona Lopez,Beauty,607.5,4,2430.0
TXN005867,CUST002144,PROD0028,Christian Torres,2025-09-21,Beatriz Cruz,Electronics,1620.0,5,8100.0
TXN005868,CUST002229,PROD0164,Brian Hernandez,2025-11-16,Alex Santos,Home,472.5,1,472.5
TXN005869,CUST000510,PROD0008,Christine Gonzales,2024-06-08,Beatriz Cruz,Electronics,4048.65,2,8097.3
TXN005870,CUST001957,PROD0016,Francis Santiago,2026-04-27,Charlie Reyes,Electronics,19575.0,1,19575.0
TXN005871,CUST002264,PROD0141,Donald Smith,2026-01-16,Alex Santos,Beauty,495.0,3,1485.0
TXN005872,CUST000066,PROD0021,Antonio Ramos,2024-08-27,Diana Mendoza,Electronics,1350.0,5,6750.0
TXN005873,CUST001325,PROD0028,Ashley Williams,2025-05-22,Beatriz Cruz,Electronics,1620.0,5,8100.0
TXN005874,CUST001229,PROD0120,Reynaldo Aquino,2025-10-09,Charlie Reyes,Food,378.0,3,1134.0
TXN005875,CUST002365,PROD0064,Michael Mercado,2026-03-15,Hannah Dizon,Clothing,2158.65,4,8634.6
TXN005876,CUST002368,PROD0083,Reynaldo Pascual,2025-06-14,Beatriz Cruz,Food,495.0,5,2475.0
TXN005877,CUST002542,PROD0110,Christian Reyes,2025-12-19,Beatriz Cruz,Food,162.0,3,486.0
TXN005878,CUST004468,PROD0191,Timothy Martin,2024-12-10,Diana Mendoza,Home,275.0,4,1100.0
TXN005879,CUST002690,PROD0159,Manuel Mendoza,2025-08-20,Ethan Torres,Beauty,165.0,4,660.0
TXN005880,CUST000365,PROD0162,Samantha Garcia,2026-01-18,Beatriz Cruz,Home,472.5,3,1417.5
TXN005881,CUST004222,PROD0119,Taylor Jones,2026-04-28,Beatriz Cruz,Food,308.0,5,1540.0
TXN005882,CUST001517,PROD0179,Reynaldo Dizon,2026-04-13,Alex Santos,Home,1595.0,5,7975.0
TXN005883,CUST001837,PROD0058,Paul Lewis,2025-11-09,Charlie Reyes,Clothing,1348.65,4,5394.6
TXN005884,CUST002848,PROD0109,Christine Manalo,2024-09-25,Hannah Dizon,Food,108.0,5,540.0
TXN005885,CUST004757,PROD0097,Paul Santos,2025-12-01,Beatriz Cruz,Food,540.0,2,1080.0
TXN005886,CUST003089,PROD0104,Manuel Ramos,2025-07-19,Beatriz Cruz,Food,297.0,4,1188.0
TXN005887,CUST004703,PROD0146,George Gonzalez,2024-11-01,Hannah Dizon,Beauty,972.0,4,3888.0
TXN005888,CUST000220,PROD0173,Princess Santiago,2025-10-20,Gabriel Ramos,Home,855.0,4,3420.0
TXN005889,CUST002909,PROD0117,Jessica Lopez,2025-03-23,Gabriel Ramos,Food,252.0,3,756.0
TXN005890,CUST004892,PROD0116,Paul Taylor,2025-08-19,Fiona Lopez,Food,648.0,5,3240.0
TXN005891,CUST003801,PROD0126,Angelo Soriano,2025-08-11,Hannah Dizon,Beauty,607.5,2,1215.0
TXN005892,CUST004154,PROD0005,Megan Rodriguez,2024-07-03,Hannah Dizon,Electronics,2699.1,3,8097.3
TXN005893,CUST000279,PROD0188,Sarah Miller,2025-07-19,Charlie Reyes,Home,1485.0,2,2970.0
TXN005894,CUST002034,PROD0200,Aldrin Santos,2025-09-22,Diana Mendoza,Home,472.5,2,945.0
TXN005895,CUST004637,PROD0062,Ashley Moore,2025-03-05,Hannah Dizon,Clothing,2158.65,3,6475.95
TXN005896,CUST000765,PROD0171,Aileen Villanueva,2024-11-19,Gabriel Ramos,Home,1320.0,4,5280.0
TXN005897,CUST004608,PROD0129,Michael Ocampo,2025-07-12,Fiona Lopez,Beauty,359.1,4,1436.4
TXN005898,CUST000428,PROD0115,Matthew Miller,2025-01-30,Fiona Lopez,Food,528.0,3,1584.0
TXN005899,CUST003299,PROD0001,Paul Gonzalez,2025-05-27,Charlie Reyes,Electronics,40500.0,1,40500.0
TXN005900,CUST003768,PROD0054,Andrew Lee,2024-10-09,Beatriz Cruz,Clothing,1078.65,2,2157.3
TXN005901,CUST001785,PROD0001,Liza Gonzales,2026-03-08,Fiona Lopez,Electronics,40500.0,5,202500.0
TXN005902,CUST003595,PROD0175,Patricia Garcia,2025-12-18,Charlie Reyes,Home,1045.0,5,5225.0
TXN005903,CUST004304,PROD0004,Jayson Ramos,2024-11-08,Charlie Reyes,Electronics,60750.0,5,303750.0
TXN005904,CUST002839,PROD0086,Jessica De Leon,2025-10-17,Gabriel Ramos,Food,472.5,5,2362.5
TXN005905,CUST001786,PROD0015,Mary Soriano,2025-10-30,Diana Mendoza,Electronics,19575.0,4,78300.0
TXN005906,CUST000262,PROD0113,Roldan Cruz,2026-01-26,Beatriz Cruz,Food,432.0,5,2160.0
TXN005907,CUST000084,PROD0107,Althea Torres,2024-10-01,Diana Mendoza,Food,440.0,1,440.0
TXN005908,CUST002833,PROD0190,Angelo Ocampo,2025-03-08,Diana Mendoza,Home,337.5,3,1012.5
TXN005909,CUST002406,PROD0160,Mary Mendoza,2024-08-12,Hannah Dizon,Beauty,202.5,3,607.5
TXN005910,CUST003721,PROD0001,Manuel Manalo,2026-03-08,Ethan Torres,Electronics,40500.0,5,202500.0
TXN005911,CUST003253,PROD0125,Taylor Thompson,2024-09-28,Beatriz Cruz,Beauty,405.0,4,1620.0
TXN005912,CUST001298,PROD0076,Robert Rodriguez,2026-02-07,Fiona Lopez,Clothing,877.5,5,4387.5
TXN005913,CUST003090,PROD0062,Michelle Soriano,2025-02-10,Diana Mendoza,Clothing,2158.65,4,8634.6
TXN005914,CUST003062,PROD0186,Richard Martinez,2024-07-11,Ethan Torres,Home,1485.0,1,1485.0
TXN005915,CUST003421,PROD0037,Noel Torres,2026-03-01,Gabriel Ramos,Electronics,765.0,4,3060.0
TXN005916,CUST001463,PROD0069,James Hernandez,2024-06-04,Gabriel Ramos,Clothing,269.1,2,538.2
TXN005917,CUST004585,PROD0171,Megan Taylor,2025-10-10,Alex Santos,Home,1320.0,1,1320.0
TXN005918,CUST002021,PROD0037,Ashley Taylor,2024-09-04,Fiona Lopez,Electronics,765.0,4,3060.0
TXN005919,CUST003473,PROD0115,James White,2024-07-26,Beatriz Cruz,Food,528.0,5,2640.0
TXN005920,CUST000628,PROD0131,Taylor Clark,2025-09-12,Beatriz Cruz,Beauty,438.9,4,1755.6
TXN005921,CUST000911,PROD0002,Maria Bautista,2025-02-22,Fiona Lopez,Electronics,60750.0,5,303750.0
TXN005922,CUST004689,PROD0154,Aileen Pascual,2024-11-02,Alex Santos,Beauty,1201.5,4,4806.0
TXN005923,CUST000644,PROD0133,Sarah Hernandez,2026-02-05,Alex Santos,Beauty,531.0,2,1062.0
TXN005924,CUST001413,PROD0021,Hannah Thomas,2025-01-27,Beatriz Cruz,Electronics,1350.0,5,6750.0
TXN005925,CUST004773,PROD0166,Manuel Mercado,2025-07-05,Alex Santos,Home,7830.0,3,23490.0
TXN005926,CUST000287,PROD0049,Mark Bautista,2025-04-08,Gabriel Ramos,Clothing,1169.1,1,1169.1
TXN005927,CUST000737,PROD0122,Elizabeth Martin,2025-01-22,Ethan Torres,Beauty,1147.5,1,1147.5
TXN005928,CUST003953,PROD0181,Samantha Reyes,2025-02-10,Beatriz Cruz,Home,585.0,3,1755.0
TXN005929,CUST003340,PROD0089,Aileen Torres,2025-05-31,Ethan Torres,Food,162.0,3,486.0
TXN005930,CUST000704,PROD0047,Michael Reyes,2025-02-01,Diana Mendoza,Clothing,548.9,3,1646.7
TXN005931,CUST002984,PROD0151,Jessica Dizon,2024-08-08,Gabriel Ramos,Beauty,715.0,3,2145.0
TXN005932,CUST000714,PROD0090,Jayson Tomas,2026-03-26,Gabriel Ramos,Food,243.0,4,972.0
TXN005933,CUST001585,PROD0007,Jessica Mendoza,2026-04-30,Diana Mendoza,Electronics,4048.65,4,16194.6
TXN005934,CUST001637,PROD0060,Francis Castro,2025-10-30,Gabriel Ramos,Clothing,1348.65,3,4045.95
TXN005935,CUST004170,PROD0103,James Thomas,2025-04-29,Alex Santos,Food,242.0,1,242.0
TXN005936,CUST003658,PROD0076,Jayson Villanueva,2025-02-16,Diana Mendoza,Clothing,877.5,3,2632.5
TXN005937,CUST001470,PROD0082,Elizabeth Johnson,2026-03-22,Alex Santos,Food,607.5,1,607.5
TXN005938,CUST004643,PROD0023,Althea Santiago,2025-07-21,Fiona Lopez,Electronics,2025.0,2,4050.0
TXN005939,CUST003258,PROD0067,Maria Reyes,2025-09-08,Alex Santos,Clothing,1540.0,4,6160.0
TXN005940,CUST003565,PROD0158,Kenneth Johnson,2025-08-04,Hannah Dizon,Beauty,202.5,4,810.0
TXN005941,CUST004156,PROD0161,Kevin Davis,2024-09-02,Diana Mendoza,Home,315.0,3,945.0
TXN005942,CUST000529,PROD0080,Jessica Jackson,2025-05-09,Charlie Reyes,Clothing,526.5,3,1579.5
TXN005943,CUST002257,PROD0141,Grace Pascual,2025-08-10,Ethan Torres,Beauty,495.0,5,2475.0
TXN005944,CUST000532,PROD0176,Kevin Johnson,2025-04-12,Diana Mendoza,Home,1282.5,3,3847.5
TXN005945,CUST000201,PROD0147,Grace Mendoza,2024-06-10,Ethan Torres,Beauty,792.0,2,1584.0
TXN005946,CUST002877,PROD0189,Eduardo Santos,2024-08-09,Ethan Torres,Home,225.0,1,225.0
TXN005947,CUST003102,PROD0054,Jose Pascual,2026-01-26,Charlie Reyes,Clothing,1078.65,5,5393.25
TXN005948,CUST002110,PROD0164,William Martin,2025-07-11,Fiona Lopez,Home,472.5,1,472.5
TXN005949,CUST001675,PROD0038,Michelle Aquino,2025-09-02,Beatriz Cruz,Electronics,1147.5,1,1147.5
